Line Number	Position	Line	Error	Message
270020	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
271306	4	"SET Anatomy = {""Endothelium, Vascular"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Endothelium, Vascular"" is not defined in the Anatomy annotation"
272621	4	"SET CellLine = ""SK-H-SH cell line"""	IllegalAnnotationValueWarning	"""SK-H-SH cell line"" is not defined in the CellLine annotation"
273493	4	"SET CellLine = ""HuH-7 cell"""	IllegalAnnotationValueWarning	"""HuH-7 cell"" is not defined in the CellLine annotation"
273498	52	"tscript(complex(SCOMP:""AP-1 Complex"")) increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
273509	42	"a(CHEBI:""hydrogen peroxide"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
274291	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
274468	4	"SET Anatomy = {""Muscle, Smooth"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""Muscle, Smooth"" is not defined in the Anatomy annotation"
275663	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Cdkn1a)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
275664	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Erbb2)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
276208	39	"a(SCHEM:""serum insulin"") decreases pep(p(SCOMP:""Proteasome Complex""))"	InvalidFunctionSemantic	Protein SCOMP:Proteasome Complex should be encoded as one of: Complex
276519	44	"kin(p(SFAM:""PRKC Family"")) directlyIncreases p(EGID:4083,pmod(P))"	InvalidFunctionSemantic	Protein EGID:4083 should be encoded as one of: RNA, Gene, miRNA
276547	56	"path(SDIS:""response to shear stress"") increases complex(SCOMP:""VWF:Ib-V-IX complex"")"	MissingNamespaceNameWarning	"""VWF:Ib-V-IX complex"" is not in the SCOMP namespace"
276707	4	"SET Anatomy = {""vascular smooth muscle"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""vascular smooth muscle"" is not defined in the Anatomy annotation"
278045	4	"SET Cell = ""islet cell"""	IllegalAnnotationValueWarning	"""islet cell"" is not defined in the Cell annotation"
279302	4	SET MeSHAnatomy = atheroma	IllegalAnnotationValueWarning	"""atheroma"" is not defined in the MeSHAnatomy annotation"
279359	4	"SET Cell = ""islet cell"""	IllegalAnnotationValueWarning	"""islet cell"" is not defined in the Cell annotation"
279581	4	"SET Anatomy = {""vascular smooth muscle"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""vascular smooth muscle"" is not defined in the Anatomy annotation"
279617	4	"SET CellLine = ""rat-1 cell"""	IllegalAnnotationValueWarning	"""rat-1 cell"" is not defined in the CellLine annotation"
279839	41	"tscript(p(HGNC:PPARG)) increases complex(SCOMP:""fatty-acyl-CoA synthase complex"")"	MissingNamespaceNameWarning	"""fatty-acyl-CoA synthase complex"" is not in the SCOMP namespace"
280062	8	complex(tscript(p(HGNC:SP1)),g(HGNC:KDR))	NakedNameWarning	"""tscript"" should be qualified with a valid namespace"
280586	4	"SET Cell = ""T-cell"""	IllegalAnnotationValueWarning	"""T-cell"" is not defined in the Cell annotation"
280908	12	p(MGI:Ccl2) hasComponent p(MGI:Ccr9)	BELSyntaxError	General Parser Failure on line 280908 at pos 12: p(MGI:Ccl2) hasComponent p(MGI:Ccr9)
280974	4	"SET CellLine = ""INS-1 cell"""	IllegalAnnotationValueWarning	"""INS-1 cell"" is not defined in the CellLine annotation"
281764	4	"SET Cell = ""endometrial epithelial cell"""	IllegalAnnotationValueWarning	"""endometrial epithelial cell"" is not defined in the Cell annotation"
281829	4	"SET Anatomy = {""vascular smooth muscle"",""vascular tissue""}"	IllegalAnnotationValueWarning	"""vascular smooth muscle"" is not defined in the Anatomy annotation"
281917	39	p(MGI:Rb1) directlyDecreases tscript(p(MGI:Tcfap2a))	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
281918	10	tscript(p(MGI:Tcfap2a)) directlyIncreases r(MGI:Hist2h2aa1)	MissingNamespaceNameWarning	"""Tcfap2a"" is not in the MGI namespace"
282883	30	kin(p(HGNC:EGFR)) increases p(HGNC:GRLF1,pmod(P,Y,1105))	MissingNamespaceNameWarning	"""GRLF1"" is not in the HGNC namespace"
283322	48	"a(CHEBI:""reactive oxygen species"") increases bp(GOBP:necrosis)"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
283326	78	"cat(p(HGNC:CASP3)) increases (a(CHEBI:""reactive oxygen species"") increases bp(GOBP:necrosis))"	MissingNamespaceNameWarning	"""necrosis"" is not in the GOBP namespace"
284476	4	"SET MeSHAnatomy = ""bronchoalveolar lavage fluid"""	IllegalAnnotationValueWarning	"""bronchoalveolar lavage fluid"" is not defined in the MeSHAnatomy annotation"
284763	4	SET CellStructure = mitochondrion	IllegalAnnotationValueWarning	"""mitochondrion"" is not defined in the CellStructure annotation"
